customer_id,first_name,last_name,email,city,signup_date,age,full_name
C12805,Saro,Karapetyan,customer2805@example.com,Hrazdan,2023-06-07,41.0,Saro Karapetyan
C12806,Gor,Harutyunyan,customer2806@example.com,Kapan,2024-11-26,38.0,Gor Harutyunyan
C12807,Ani,Stepanyan,customer2807@example.com,Yerevan,2024-04-05,40.0,Ani Stepanyan
C12808,Tatev,Vardanyan,customer2808@example.com,Yerevan,2024-01-15,55.0,Tatev Vardanyan
C12809,Lusine,Martirosyan,customer2809@example.com,Abovyan,2024-01-16,64.0,Lusine Martirosyan
C12810,Anna,Ghazaryan,customer2810@example.com,Yerevan,2024-03-30,25.0,Anna Ghazaryan
C12811,Sona,Harutyunyan,customer2811@example.com,Hrazdan,2025-02-20,24.0,Sona Harutyunyan
C12812,Arsen,Harutyunyan,customer2812@example.com,Kapan,2023-03-20,19.0,Arsen Harutyunyan
C12813,Anna,Ghazaryan,customer2813@example.com,Yerevan,2024-08-10,47.0,Anna Ghazaryan
C12814,Mikael,Grigoryan,customer2814@example.com,Hrazdan,2023-05-21,30.0,Mikael Grigoryan
C12815,Tatev,Ghazaryan,customer2815@example.com,Yerevan,2024-06-26,40.0,Tatev Ghazaryan
C12816,Nare,Stepanyan,customer2816@example.com,Yerevan,2024-01-11,46.0,Nare Stepanyan
C12817,Lusine,Vardanyan,customer2817@example.com,Dilijan,2024-02-12,55.0,Lusine Vardanyan
C12818,Tatev,Karapetyan,customer2818@example.com,Dilijan,2023-11-18,54.0,Tatev Karapetyan
C12819,Hayk,Ghazaryan,customer2819@example.com,Gyumri,2024-10-27,,Hayk Ghazaryan
C12820,Lusine,Martirosyan,customer2820@example.com,Artashat,2023-10-13,50.0,Lusine Martirosyan
C12821,Arsen,Martirosyan,customer2821@example.com,Gyumri,2023-09-13,46.0,Arsen Martirosyan
C12822,Lusine,Harutyunyan,customer2822@example.com,Yerevan,2023-04-27,32.0,Lusine Harutyunyan
C12823,Sona,Manukyan,customer2823@example.com,Yerevan,2023-01-27,40.0,Sona Manukyan
C12824,Mane,Avetisyan,customer2824@example.com,Artashat,2025-01-23,59.0,Mane Avetisyan
C12825,Nare,Karapetyan,customer2825@example.com,Yerevan,2023-07-10,20.0,Nare Karapetyan
C12826,Ani,Manukyan,,Vanadzor,2024-05-26,54.0,Ani Manukyan
C12827,Lilit,Mkrtchyan,customer2827@example.com,Vanadzor,2024-06-14,46.0,Lilit Mkrtchyan
C12828,Lusine,Mkrtchyan,customer2828@example.com,Hrazdan,2024-02-01,62.0,Lusine Mkrtchyan
C12829,Gor,Petrosyan,customer2829@example.com,Gyumri,2025-07-24,25.0,Gor Petrosyan
C12830,Mane,Harutyunyan,customer2830@example.com,Yerevan,2024-07-29,39.0,Mane Harutyunyan
C12831,David,Martirosyan,customer2831@example.com,Yerevan,2023-05-01,46.0,David Martirosyan
C12832,David,Grigoryan,customer2832@example.com,Vanadzor,2023-09-26,19.0,David Grigoryan
C12833,Narek,Martirosyan,customer2833@example.com,Hrazdan,2025-03-04,58.0,Narek Martirosyan
C12834,Lusine,Hovhannisyan,customer2834@example.com,Vanadzor,2023-09-24,62.0,Lusine Hovhannisyan
C12835,David,Hovhannisyan,customer2835@example.com,Hrazdan,2024-12-21,18.0,David Hovhannisyan
C12836,Lusine,Martirosyan,customer2836@example.com,Yerevan,2024-04-01,61.0,Lusine Martirosyan
C12837,Saro,Vardanyan,customer2837@example.com,Armavir,2023-08-08,37.0,Saro Vardanyan
C12838,Lilit,Stepanyan,customer2838@example.com,Vanadzor,2024-09-18,38.0,Lilit Stepanyan
C12839,David,Hovhannisyan,customer2839@example.com,Yerevan,2023-10-20,54.0,David Hovhannisyan
C12840,Lilit,Hakobyan,customer2840@example.com,Gyumri,2024-12-11,25.0,Lilit Hakobyan
C12841,Tatev,Martirosyan,customer2841@example.com,Kapan,2025-07-27,44.0,Tatev Martirosyan
C12842,Mane,Petrosyan,customer2842@example.com,Armavir,2024-05-17,64.0,Mane Petrosyan
C12843,Arsen,Manukyan,customer2843@example.com,Yerevan,2023-07-24,52.0,Arsen Manukyan
C12844,Saro,Mkrtchyan,customer2844@example.com,Hrazdan,2023-05-06,23.0,Saro Mkrtchyan
C12845,Mane,Martirosyan,customer2845@example.com,Yerevan,2023-05-19,62.0,Mane Martirosyan
C12846,Tatev,Martirosyan,customer2846@example.com,Yerevan,2025-05-23,61.0,Tatev Martirosyan
C12847,Arsen,Hovhannisyan,customer2847@example.com,Vanadzor,2023-03-17,,Arsen Hovhannisyan
C12848,Tatev,Stepanyan,customer2848@example.com,Abovyan,2024-04-07,35.0,Tatev Stepanyan
C12849,Ani,Ghazaryan,customer2849@example.com,Etchmiadzin,2023-06-26,18.0,Ani Ghazaryan
C12850,Sona,Hakobyan,customer2850@example.com,Yerevan,2025-07-09,42.0,Sona Hakobyan
C12851,Suren,Karapetyan,customer2851@example.com,Yerevan,2024-12-31,44.0,Suren Karapetyan
C12852,Saro,Grigoryan,customer2852@example.com,Gyumri,2024-03-31,24.0,Saro Grigoryan
C12853,Suren,Karapetyan,customer2853@example.com,Yerevan,2023-03-31,61.0,Suren Karapetyan
C12854,Sona,Grigoryan,customer2854@example.com,Yerevan,2025-04-09,59.0,Sona Grigoryan
C12855,Sona,Avetisyan,customer2855@example.com,Yerevan,2024-11-29,46.0,Sona Avetisyan
C12856,Tatev,Martirosyan,customer2856@example.com,Yerevan,2025-05-15,48.0,Tatev Martirosyan
C12857,Suren,Hakobyan,customer2857@example.com,Yerevan,2023-11-24,61.0,Suren Hakobyan
C12858,Mikael,Sargsyan,customer2858@example.com,Vanadzor,2024-11-14,60.0,Mikael Sargsyan
C12859,Ani,Hovhannisyan,customer2859@example.com,Yerevan,2023-12-22,53.0,Ani Hovhannisyan
C12860,Tatev,Harutyunyan,customer2860@example.com,Yerevan,2024-12-27,,Tatev Harutyunyan
C12861,Lilit,Hovhannisyan,customer2861@example.com,Abovyan,2023-03-08,23.0,Lilit Hovhannisyan
C12862,Narek,Mkrtchyan,customer2862@example.com,Yerevan,2024-07-17,42.0,Narek Mkrtchyan
C12863,Sona,Manukyan,customer2863@example.com,Vanadzor,2024-07-09,48.0,Sona Manukyan
C12864,Arsen,Stepanyan,customer2864@example.com,Yerevan,2023-10-25,26.0,Arsen Stepanyan
C12865,Tatev,Mkrtchyan,customer2865@example.com,Yerevan,2025-07-01,37.0,Tatev Mkrtchyan
C12866,Eva,Manukyan,customer2866@example.com,Yerevan,2023-11-04,27.0,Eva Manukyan
C12867,Lusine,Avetisyan,customer2867@example.com,Yerevan,2025-05-21,54.0,Lusine Avetisyan
C12868,Eva,Karapetyan,customer2868@example.com,Vanadzor,2023-06-11,44.0,Eva Karapetyan
C12869,Nare,Stepanyan,customer2869@example.com,Artashat,2024-12-29,30.0,Nare Stepanyan
C12870,Karen,Stepanyan,customer2870@example.com,Yerevan,2024-12-27,58.0,Karen Stepanyan
C12871,Karen,Petrosyan,customer2871@example.com,Yerevan,2025-08-07,19.0,Karen Petrosyan
C12872,Mariam,Martirosyan,customer2872@example.com,Abovyan,2024-12-18,,Mariam Martirosyan
C12873,Arman,Sargsyan,customer2873@example.com,Gyumri,2024-10-15,50.0,Arman Sargsyan
C12874,Ani,Manukyan,customer2874@example.com,Etchmiadzin,2023-06-28,41.0,Ani Manukyan
C12875,Arman,Harutyunyan,customer2875@example.com,Yerevan,2025-03-23,61.0,Arman Harutyunyan
C12876,Karen,Manukyan,customer2876@example.com,Artashat,2024-01-06,59.0,Karen Manukyan
C12877,Narek,Ghazaryan,customer2877@example.com,Yerevan,2024-06-04,51.0,Narek Ghazaryan
C12878,Saro,Petrosyan,customer2878@example.com,Yerevan,2023-08-18,26.0,Saro Petrosyan
C12879,Eva,Ghazaryan,customer2879@example.com,Armavir,2023-05-05,19.0,Eva Ghazaryan
C12880,Sona,Mkrtchyan,customer2880@example.com,Vanadzor,2023-07-25,47.0,Sona Mkrtchyan
C12881,Nare,Hakobyan,customer2881@example.com,Gyumri,2025-03-22,39.0,Nare Hakobyan
C12882,Lusine,Mkrtchyan,customer2882@example.com,Hrazdan,2023-05-23,63.0,Lusine Mkrtchyan
C12883,Ani,Avetisyan,customer2883@example.com,Vanadzor,2023-08-31,28.0,Ani Avetisyan
C12884,Suren,Hakobyan,customer2884@example.com,Yerevan,2025-03-20,60.0,Suren Hakobyan
C12885,Saro,Mkrtchyan,customer2885@example.com,Abovyan,2024-05-20,,Saro Mkrtchyan
C12886,Eva,Harutyunyan,customer2886@example.com,Yerevan,2023-01-27,53.0,Eva Harutyunyan
C12887,David,Hovhannisyan,customer2887@example.com,Etchmiadzin,2024-01-05,30.0,David Hovhannisyan
C12888,Lilit,Mkrtchyan,customer2888@example.com,Dilijan,2024-07-21,24.0,Lilit Mkrtchyan
C12889,Mariam,Stepanyan,customer2889@example.com,Yerevan,2024-08-09,33.0,Mariam Stepanyan
C12890,David,Harutyunyan,customer2890@example.com,Yerevan,2024-01-13,50.0,David Harutyunyan
C12891,Gor,Harutyunyan,customer2891@example.com,Yerevan,2024-04-23,-5.0,Gor Harutyunyan
C12892,Mariam,Stepanyan,customer2892@example.com,Yerevan,2025-04-02,18.0,Mariam Stepanyan
C12893,Saro,Hovhannisyan,customer2893@example.com,Artashat,2024-07-18,28.0,Saro Hovhannisyan
C12894,Mane,Vardanyan,customer2894@example.com,Yerevan,2023-05-13,23.0,Mane Vardanyan
C12895,Tatev,Hakobyan,customer2895@example.com,Yerevan,2024-09-18,37.0,Tatev Hakobyan
C12896,Gor,Karapetyan,customer2896@example.com,Etchmiadzin,2025-06-24,52.0,Gor Karapetyan
C12897,Arsen,Grigoryan,customer2897@example.com,Armavir,2023-03-30,61.0,Arsen Grigoryan
C12898,Karen,Martirosyan,customer2898@example.com,Gyumri,2023-03-09,54.0,Karen Martirosyan
C12899,Saro,Manukyan,customer2899@example.com,Vanadzor,2023-11-13,58.0,Saro Manukyan
C12900,David,Grigoryan,customer2900@example.com,Abovyan,2024-02-12,43.0,David Grigoryan
C12901,Lilit,Petrosyan,customer2901@example.com,Dilijan,2025-01-04,29.0,Lilit Petrosyan
C12902,Anna,Karapetyan,customer2902@example.com,Vanadzor,2025-01-06,47.0,Anna Karapetyan
C12903,Nare,Grigoryan,customer2903@example.com,Vanadzor,2024-05-05,45.0,Nare Grigoryan
C12904,Hayk,Hakobyan,customer2904@example.com,Yerevan,2024-06-22,44.0,Hayk Hakobyan
C12905,Mariam,Petrosyan,customer2905@example.com,Yerevan,2024-02-25,59.0,Mariam Petrosyan
C12906,Hayk,Sargsyan,customer2906@example.com,Vanadzor,2025-02-26,36.0,Hayk Sargsyan
C12907,Anna,Stepanyan,customer2907@example.com,Artashat,2024-02-24,22.0,Anna Stepanyan
C12908,Mikael,Karapetyan,customer2908@example.com,Kapan,2025-04-23,22.0,Mikael Karapetyan
C12909,Sona,Stepanyan,customer2909@example.com,Dilijan,2024-08-11,58.0,Sona Stepanyan
C12910,Mariam,Grigoryan,customer2910@example.com,Gyumri,2023-03-17,44.0,Mariam Grigoryan
C12911,Lusine,Vardanyan,customer2911@example.com,Vagharshapat,2023-05-09,45.0,Lusine Vardanyan
C12912,David,Petrosyan,customer2912@example.com,Kapan,2023-11-21,43.0,David Petrosyan
C12913,Suren,Sargsyan,customer2913@example.com,Abovyan,2024-10-19,44.0,Suren Sargsyan
C12914,Anna,Mkrtchyan,customer2914@example.com,Yerevan,2023-03-17,59.0,Anna Mkrtchyan
C12915,Mane,Stepanyan,customer2915@example.com,Gyumri,2024-04-05,38.0,Mane Stepanyan
C12916,Ani,Petrosyan,customer2916@example.com,Kapan,2024-04-22,18.0,Ani Petrosyan
C12917,Tatev,Ghazaryan,customer2917@example.com,Yerevan,2024-11-27,45.0,Tatev Ghazaryan
C12918,Eva,Vardanyan,customer2918@example.com,Artashat,2024-06-13,65.0,Eva Vardanyan
C12919,Narek,Hovhannisyan,customer2919@example.com,Yerevan,2023-12-19,32.0,Narek Hovhannisyan
C12920,Lusine,Hakobyan,customer2920@example.com,Hrazdan,2023-05-12,34.0,Lusine Hakobyan
C12921,Hayk,Mkrtchyan,customer2921@example.com,Vanadzor,2025-06-18,43.0,Hayk Mkrtchyan
C12922,Mane,Hakobyan,customer2922@example.com,Hrazdan,2025-04-28,37.0,Mane Hakobyan
C12923,Karen,Stepanyan,customer2923@example.com,Yerevan,2025-03-09,42.0,Karen Stepanyan
C12924,Arman,Grigoryan,customer2924@example.com,Artashat,2024-07-18,30.0,Arman Grigoryan
C12925,Anna,Martirosyan,customer2925@example.com,Vanadzor,2024-10-17,50.0,Anna Martirosyan
C12926,Tatev,Grigoryan,customer2926@example.com,Yerevan,2024-08-24,42.0,Tatev Grigoryan
C12927,David,Mkrtchyan,customer2927@example.com,Vanadzor,2023-07-06,25.0,David Mkrtchyan
C12928,Hayk,Harutyunyan,customer2928@example.com,Yerevan,2025-02-25,22.0,Hayk Harutyunyan
C12929,Suren,Grigoryan,customer2929@example.com,Yerevan,2023-05-13,23.0,Suren Grigoryan
C12930,Mariam,Mkrtchyan,customer2930@example.com,Yerevan,2024-03-19,40.0,Mariam Mkrtchyan
C12931,Anna,Petrosyan,customer2931@example.com,Kapan,2024-05-29,47.0,Anna Petrosyan
C12932,Anna,Avetisyan,customer2932@example.com,Gyumri,2025-07-21,,Anna Avetisyan
C12933,Suren,Grigoryan,customer2933@example.com,Abovyan,2025-06-08,40.0,Suren Grigoryan
C12934,Eva,Petrosyan,customer2934@example.com,Yerevan,2023-02-26,28.0,Eva Petrosyan
C12935,David,Hakobyan,customer2935@example.com,Yerevan,2025-05-01,48.0,David Hakobyan
C12936,Sona,Ghazaryan,customer2936@example.com,Artashat,2023-05-08,23.0,Sona Ghazaryan
C12937,Mane,Karapetyan,customer2937@example.com,Vanadzor,2024-06-14,28.0,Mane Karapetyan
C12938,Mikael,Martirosyan,customer2938@example.com,Artashat,2023-06-06,30.0,Mikael Martirosyan
C12939,Arman,Hakobyan,customer2939@example.com,Yerevan,2023-11-08,29.0,Arman Hakobyan
C12940,Ani,Hakobyan,customer2940@example.com,Yerevan,2023-06-18,19.0,Ani Hakobyan
C12941,Lilit,Mkrtchyan,customer2941@example.com,Kapan,2023-06-15,52.0,Lilit Mkrtchyan
C12942,Mariam,Stepanyan,customer2942@example.com,Abovyan,2023-11-27,53.0,Mariam Stepanyan
C12943,Narek,Stepanyan,,Yerevan,2024-12-27,34.0,Narek Stepanyan
C12944,Lilit,Harutyunyan,customer2944@example.com,Yerevan,2023-08-19,45.0,Lilit Harutyunyan
C12945,Arman,Manukyan,customer2945@example.com,Vagharshapat,2023-12-21,45.0,Arman Manukyan
C12946,Narek,Avetisyan,customer2946@example.com,Gyumri,2024-06-15,39.0,Narek Avetisyan
C12947,Ani,Harutyunyan,customer2947@example.com,Abovyan,2025-07-05,55.0,Ani Harutyunyan
C12948,Ani,Mkrtchyan,customer2948@example.com,Yerevan,2023-10-18,,Ani Mkrtchyan
C12949,Eva,Hovhannisyan,,Yerevan,2025-05-16,32.0,Eva Hovhannisyan
C12950,Nare,Martirosyan,customer2950@example.com,Dilijan,2023-03-22,49.0,Nare Martirosyan
C12951,Saro,Avetisyan,customer2951@example.com,Yerevan,2023-09-14,28.0,Saro Avetisyan
C12952,Gor,Avetisyan,,Gyumri,2023-07-21,41.0,Gor Avetisyan
C12953,Karen,Vardanyan,customer2953@example.com,Kapan,2024-10-12,20.0,Karen Vardanyan
C12954,Anna,Mkrtchyan,customer2954@example.com,Yerevan,2024-07-18,47.0,Anna Mkrtchyan
C12955,Mane,Sargsyan,customer2955@example.com,Yerevan,2023-10-09,23.0,Mane Sargsyan
C12956,Eva,Hakobyan,customer2956@example.com,Vanadzor,2023-05-09,19.0,Eva Hakobyan
C12957,Mane,Ghazaryan,customer2957@example.com,Gyumri,2024-10-02,31.0,Mane Ghazaryan
C12958,Lusine,Karapetyan,customer2958@example.com,Gyumri,2023-11-07,58.0,Lusine Karapetyan
C12959,Lusine,Sargsyan,customer2959@example.com,Yerevan,2024-09-21,35.0,Lusine Sargsyan
C12960,Hayk,Stepanyan,customer2960@example.com,Vanadzor,2024-06-30,61.0,Hayk Stepanyan
C12961,Narek,Mkrtchyan,customer2961@example.com,Vanadzor,2023-04-06,48.0,Narek Mkrtchyan
C12962,Sona,Sargsyan,customer2962@example.com,Abovyan,2024-05-29,30.0,Sona Sargsyan
C12963,Mariam,Karapetyan,,Yerevan,2024-10-18,43.0,Mariam Karapetyan
C12964,Mikael,Mkrtchyan,customer2964@example.com,Vanadzor,2023-06-22,,Mikael Mkrtchyan
C12965,Nare,Stepanyan,customer2965@example.com,Artashat,2024-08-29,29.0,Nare Stepanyan
C12966,Suren,Mkrtchyan,customer2966@example.com,Gyumri,2024-08-17,35.0,Suren Mkrtchyan
C12967,Hayk,Avetisyan,customer2967@example.com,Hrazdan,2023-06-07,26.0,Hayk Avetisyan
C12968,Ani,Sargsyan,,Vanadzor,2023-06-25,38.0,Ani Sargsyan
C12969,Arman,Petrosyan,customer2969@example.com,Kapan,2024-11-05,65.0,Arman Petrosyan
C12970,Lusine,Grigoryan,customer2970@example.com,Artashat,2024-10-01,57.0,Lusine Grigoryan
C12971,Tatev,Mkrtchyan,customer2971@example.com,Yerevan,2025-01-07,60.0,Tatev Mkrtchyan
C12972,Karen,Sargsyan,customer2972@example.com,Yerevan,2025-07-12,41.0,Karen Sargsyan
C12973,Narek,Manukyan,customer2973@example.com,Yerevan,2024-09-11,-5.0,Narek Manukyan
C12974,Anna,Martirosyan,customer2974@example.com,Yerevan,2023-12-12,25.0,Anna Martirosyan
C12975,Mane,Manukyan,customer2975@example.com,Yerevan,2025-05-12,61.0,Mane Manukyan
C12976,Tatev,Sargsyan,customer2976@example.com,Etchmiadzin,2025-08-04,50.0,Tatev Sargsyan
C12977,Arman,Hakobyan,customer2977@example.com,Yerevan,2024-07-31,40.0,Arman Hakobyan
C12978,Arsen,Hakobyan,customer2978@example.com,Gyumri,2023-02-12,30.0,Arsen Hakobyan
C12979,Mane,Stepanyan,customer2979@example.com,Abovyan,2025-04-25,31.0,Mane Stepanyan
C12980,Gor,Stepanyan,customer2980@example.com,Yerevan,2025-06-03,31.0,Gor Stepanyan
C12981,Saro,Sargsyan,customer2981@example.com,Armavir,2023-01-30,33.0,Saro Sargsyan
C12982,Karen,Avetisyan,customer2982@example.com,Kapan,2023-03-25,55.0,Karen Avetisyan
C12983,Hayk,Stepanyan,customer2983@example.com,Gyumri,2023-02-16,56.0,Hayk Stepanyan
C12984,Eva,Avetisyan,customer2984@example.com,Yerevan,2024-10-18,43.0,Eva Avetisyan
C12985,Gor,Stepanyan,customer2985@example.com,Yerevan,2025-02-28,43.0,Gor Stepanyan
C12986,Narek,Mkrtchyan,customer2986@example.com,Hrazdan,2024-08-13,18.0,Narek Mkrtchyan
C12987,Narek,Karapetyan,customer2987@example.com,Yerevan,2023-09-29,49.0,Narek Karapetyan
C12988,Gor,Grigoryan,customer2988@example.com,Abovyan,2024-10-28,32.0,Gor Grigoryan
C12989,Narek,Vardanyan,customer2989@example.com,Kapan,2023-08-04,38.0,Narek Vardanyan
C12990,Anna,Mkrtchyan,customer2990@example.com,Yerevan,2025-02-24,35.0,Anna Mkrtchyan
C12991,Hayk,Vardanyan,customer2991@example.com,Kapan,2024-08-08,,Hayk Vardanyan
C12992,Arman,Manukyan,customer2992@example.com,Yerevan,2024-03-02,30.0,Arman Manukyan
C12993,Karen,Hovhannisyan,customer2993@example.com,Armavir,2024-09-24,41.0,Karen Hovhannisyan
C12994,David,Grigoryan,customer2994@example.com,Yerevan,2024-10-16,47.0,David Grigoryan
C12995,Lusine,Manukyan,customer2995@example.com,Abovyan,2023-02-01,19.0,Lusine Manukyan
C12996,Tatev,Stepanyan,customer2996@example.com,Yerevan,2024-05-24,36.0,Tatev Stepanyan
C12997,Eva,Avetisyan,customer2997@example.com,Kapan,2025-06-29,64.0,Eva Avetisyan
C12998,Nare,Stepanyan,customer2998@example.com,Gyumri,2024-10-04,61.0,Nare Stepanyan
C12999,Lusine,Sargsyan,customer2999@example.com,Yerevan,2024-07-12,64.0,Lusine Sargsyan
C13000,Tatev,Karapetyan,customer3000@example.com,Vanadzor,2023-10-24,42.0,Tatev Karapetyan
C13001,Mikael,Stepanyan,customer3001@example.com,Yerevan,2024-10-19,31.0,Mikael Stepanyan
C13002,Arman,Ghazaryan,customer3002@example.com,Abovyan,2023-11-06,23.0,Arman Ghazaryan
C13003,Narek,Manukyan,customer3003@example.com,Armavir,2024-05-09,29.0,Narek Manukyan
C13004,Narek,Avetisyan,customer3004@example.com,Yerevan,2023-09-08,37.0,Narek Avetisyan
C13005,David,Ghazaryan,customer3005@example.com,Yerevan,2025-04-04,40.0,David Ghazaryan
C13006,Lusine,Karapetyan,customer3006@example.com,Yerevan,2025-04-06,47.0,Lusine Karapetyan
C13007,Tatev,Mkrtchyan,customer3007@example.com,Vanadzor,2024-12-02,47.0,Tatev Mkrtchyan
C13008,Mariam,Sargsyan,customer3008@example.com,Yerevan,2024-02-20,55.0,Mariam Sargsyan
C13009,Tatev,Martirosyan,customer3009@example.com,Yerevan,2023-11-01,47.0,Tatev Martirosyan
C13010,Saro,Hakobyan,customer3010@example.com,Yerevan,2024-04-09,58.0,Saro Hakobyan
C13011,Anna,Harutyunyan,customer3011@example.com,Yerevan,2023-03-16,47.0,Anna Harutyunyan
C13012,Gor,Karapetyan,customer3012@example.com,Dilijan,2024-12-06,53.0,Gor Karapetyan
C13013,Mariam,Ghazaryan,customer3013@example.com,Yerevan,2023-03-03,51.0,Mariam Ghazaryan
C13014,Tatev,Martirosyan,customer3014@example.com,Vanadzor,2023-06-11,33.0,Tatev Martirosyan
C13015,Saro,Martirosyan,customer3015@example.com,Etchmiadzin,2024-03-26,,Saro Martirosyan
C13016,Lusine,Karapetyan,customer3016@example.com,Hrazdan,2024-03-01,31.0,Lusine Karapetyan
C13017,Arsen,Martirosyan,customer3017@example.com,Yerevan,2024-05-10,43.0,Arsen Martirosyan
C13018,Suren,Manukyan,customer3018@example.com,Vanadzor,2024-04-20,25.0,Suren Manukyan
C13019,Suren,Martirosyan,customer3019@example.com,Armavir,2023-07-28,31.0,Suren Martirosyan
C13020,Mane,Stepanyan,customer3020@example.com,Yerevan,2023-12-15,48.0,Mane Stepanyan
C13021,Lilit,Vardanyan,customer3021@example.com,Yerevan,2024-09-13,19.0,Lilit Vardanyan
C13022,Arman,Avetisyan,customer3022@example.com,Yerevan,2023-05-28,65.0,Arman Avetisyan
C13023,Saro,Grigoryan,customer3023@example.com,Yerevan,2023-11-17,21.0,Saro Grigoryan
C13024,Ani,Manukyan,customer3024@example.com,Yerevan,2025-06-01,18.0,Ani Manukyan
C13025,Anna,Martirosyan,customer3025@example.com,Hrazdan,2025-01-05,37.0,Anna Martirosyan
C13026,Tatev,Mkrtchyan,customer3026@example.com,Yerevan,2023-11-23,31.0,Tatev Mkrtchyan
C13027,Eva,Hakobyan,customer3027@example.com,Gyumri,2025-01-21,57.0,Eva Hakobyan
C13028,Mariam,Sargsyan,customer3028@example.com,Vanadzor,2025-05-31,42.0,Mariam Sargsyan
C13029,Mane,Ghazaryan,customer3029@example.com,Gyumri,2023-12-20,42.0,Mane Ghazaryan
C13030,Arman,Martirosyan,customer3030@example.com,Hrazdan,2024-02-13,20.0,Arman Martirosyan
C13031,Saro,Petrosyan,customer3031@example.com,Yerevan,2023-05-14,22.0,Saro Petrosyan
C13032,Lusine,Stepanyan,customer3032@example.com,Artashat,2025-02-17,55.0,Lusine Stepanyan
C13033,Anna,Hakobyan,customer3033@example.com,Gyumri,2024-01-15,43.0,Anna Hakobyan
C13034,Karen,Mkrtchyan,customer3034@example.com,Vanadzor,2024-06-11,57.0,Karen Mkrtchyan
C13035,Sona,Stepanyan,customer3035@example.com,Etchmiadzin,2024-07-29,55.0,Sona Stepanyan
C13036,Saro,Avetisyan,customer3036@example.com,Yerevan,2023-04-19,55.0,Saro Avetisyan
C13037,Narek,Martirosyan,customer3037@example.com,Yerevan,2023-11-23,21.0,Narek Martirosyan
C13038,Lilit,Ghazaryan,customer3038@example.com,Abovyan,2023-09-05,24.0,Lilit Ghazaryan
C13039,Sona,Avetisyan,customer3039@example.com,Gyumri,2024-04-22,47.0,Sona Avetisyan
C13040,Narek,Martirosyan,customer3040@example.com,Armavir,2023-05-06,47.0,Narek Martirosyan
C13041,Lusine,Harutyunyan,customer3041@example.com,Dilijan,2023-10-01,36.0,Lusine Harutyunyan
C13042,Narek,Grigoryan,customer3042@example.com,Yerevan,2024-04-05,56.0,Narek Grigoryan
C13043,Arman,Avetisyan,customer3043@example.com,Yerevan,2023-09-11,52.0,Arman Avetisyan
C13044,Saro,Grigoryan,customer3044@example.com,Yerevan,2023-05-25,57.0,Saro Grigoryan
C13045,Mariam,Hakobyan,customer3045@example.com,Yerevan,2023-04-10,50.0,Mariam Hakobyan
C13046,Mane,Hovhannisyan,customer3046@example.com,Etchmiadzin,2023-02-21,50.0,Mane Hovhannisyan
C13047,Tatev,Harutyunyan,customer3047@example.com,Hrazdan,2023-10-25,31.0,Tatev Harutyunyan
C13048,Eva,Sargsyan,customer3048@example.com,Gyumri,2024-01-29,55.0,Eva Sargsyan
C13049,Suren,Manukyan,customer3049@example.com,Yerevan,2025-06-03,27.0,Suren Manukyan
C13050,Mane,Grigoryan,customer3050@example.com,Yerevan,2024-09-22,45.0,Mane Grigoryan
C13051,Lilit,Harutyunyan,customer3051@example.com,Yerevan,2024-03-04,31.0,Lilit Harutyunyan
C13052,Narek,Hovhannisyan,customer3052@example.com,Etchmiadzin,2023-09-12,53.0,Narek Hovhannisyan
C13053,Lusine,Ghazaryan,customer3053@example.com,Yerevan,2025-06-05,55.0,Lusine Ghazaryan
C13054,Nare,Grigoryan,customer3054@example.com,Etchmiadzin,2025-07-12,33.0,Nare Grigoryan
C13055,David,Vardanyan,customer3055@example.com,Abovyan,2023-06-13,38.0,David Vardanyan
C13056,Arsen,Vardanyan,customer3056@example.com,Hrazdan,2025-04-13,45.0,Arsen Vardanyan
C13057,Suren,Karapetyan,customer3057@example.com,Yerevan,2023-12-02,50.0,Suren Karapetyan
C13058,Hayk,Mkrtchyan,customer3058@example.com,Abovyan,2024-08-14,23.0,Hayk Mkrtchyan
C13059,Lusine,Sargsyan,customer3059@example.com,Vanadzor,2025-01-08,58.0,Lusine Sargsyan
C13060,Saro,Mkrtchyan,customer3060@example.com,Hrazdan,2023-11-17,32.0,Saro Mkrtchyan
C13061,Saro,Ghazaryan,customer3061@example.com,Yerevan,2023-07-14,61.0,Saro Ghazaryan
C13062,Mikael,Martirosyan,customer3062@example.com,Gyumri,2025-02-20,20.0,Mikael Martirosyan
C13063,Suren,Grigoryan,customer3063@example.com,Abovyan,2023-06-13,60.0,Suren Grigoryan
C13064,Suren,Martirosyan,customer3064@example.com,Yerevan,2024-05-25,64.0,Suren Martirosyan
C13065,Nare,Vardanyan,customer3065@example.com,Yerevan,2024-06-11,52.0,Nare Vardanyan
C13066,Hayk,Petrosyan,,Dilijan,2024-04-23,31.0,Hayk Petrosyan
C13067,Arman,Grigoryan,customer3067@example.com,Yerevan,2024-05-25,19.0,Arman Grigoryan
C13068,Hayk,Harutyunyan,customer3068@example.com,Yerevan,2025-06-19,46.0,Hayk Harutyunyan
C13069,Mane,Sargsyan,customer3069@example.com,Yerevan,2023-11-12,21.0,Mane Sargsyan
C13070,Ani,Martirosyan,customer3070@example.com,Vanadzor,2024-05-24,43.0,Ani Martirosyan
C13071,Eva,Vardanyan,customer3071@example.com,Yerevan,2023-01-24,-5.0,Eva Vardanyan
C13072,Mane,Grigoryan,customer3072@example.com,Vanadzor,2023-04-03,19.0,Mane Grigoryan
