customer_id,first_name,last_name,email,city,signup_date,age
C12769,Sona,Vardanyan,customer2769@example.com,Abovyan,2023-12-28,N/A
C12770,Tatev,"""Vardanyan""",customer2770@example.com,Yerevan,2024-09-21,57
C12771,eva,Harutyunyan,customer2771@example.com,Yerevan,2024-03-21,56
C12772,Sona,Stepanyan,customer2772@example.com,'Yev.',2023-10-09,21
C12773,  Suren  ,GHAZArYAN,customer2773@example.com,YEREVAN,2024-10-16,52
C12774,Suren,karapetyan,customer2774@example.com,vanadzor,2025-03-21,64
C12775,Arsen,MKRTCHYAN,customer2775@example.com,YEreVaN,2023-02-28,53
C12776,Eva,'Petrosyan',customer2776@example.com,"""Gyumri""",2023-03-18,48
C12777,Eva,Grigoryan,customer2777@example.com,Armavir,2024-11-18,42
C12778,David,Hovhannisyan,customer2778@example.com,Kapan,2024-10-14,58
C12779,SARO,martirosyan,customer2779@example.com,Armavir,2024-02-20,30
C12780,"NARE,",HarUTYUnYAN,customer2780@example.com,"ARTASHAT,",2024-01-08,35
C12781,Sona,MARTIROSYAN,customer2781@example.com,Yerevan,2024-06-09,38
C12782,Saro,"Karapetyan,",customer2782@example.com,yerevan city,2025-03-31,65
C12783,'Hayk',#Harutyunyan,customer2783@example.com,VanDz.,2025-02-06,18
C12784,Nare,grigoryan,customer2784@example.com,Armavir,2024-11-26,53
C12785,"""Saro""",'Hakobyan',customer2785@example.com,Dilijan,2023-06-13,25
C12786,"""""Arman""""",Ghazaryan,customer2786@example.com,"""""Yerevan""""",2023-02-01,65
C12787,Lilit,martirosyan,customer2787@example.com,Yerevan,2023-05-27,38
C12788,Arman,'Ghazaryan',customer2788@example.com,Yerevan,2025-05-19,60
C12789,  suRen  ,GHAZARYAN,customer2789@example.com,HrAzDAN,2024-09-14,38
C12790,"""""TATEV""""",ghazaryan,customer2790@example.com,Abovyan,2024-11-25,44
C12791,ANNA,Hovhannisyan,customer2791@example.com,Yerevan,2025-03-11,36
C12792,'Suren',petrosyan,customer2792@example.com,gyumri,2024-03-24,40
C12793,MARIAM,Grigoryan,customer2793@example.com,  AbOVyAN  ,2023-02-05,60
C12794,MARIAM,ghazaryan,customer2794@example.com,etchmiadzin,2023-05-10,52
C12795,david,"HOVHANNISYAN,",customer2795@example.com,Yerevan,2023-03-10,57
C12796,Ani,Sargsyan,,"ArmAvir,",2023-08-30,59
C12797,Sona,"""sTepANYaN""",customer2797@example.com,Vanadzor,2025-03-08,65
C12798,Hayk,"""Vardanyan""",customer2798@example.com,Vagharshapat,2024-10-22,22
C12799,HAYK,"""PETROSYAN""",customer2799@example.com,vagharshapat,2024-01-11,58
C12800,Karen,#Manukyan,customer2800@example.com,  Yerevan  ,2024-01-06,25
C12801,lusine,AVEtIsyAN,customer2801@example.com,yvn,2024-01-28,28
C12802,"""""Suren""""",#Grigoryan,customer2802@example.com,Hrazdan,2024-08-03,33
C12803,  Hayk  ,Hakobyan,customer2803@example.com,Yerevan,2023-02-03,56
C12804,SONA,  Grigoryan  ,customer2804@example.com,Kapan,2024-09-11,64
C12805,SARO,KARAPETYAN,customer2805@example.com,HRazDAn,2023-06-07,41
C12806,gOr,Harutyunyan,customer2806@example.com,#Kapan,2024-11-26,38
C12807,"""""Ani""""",Stepanyan,customer2807@example.com,YEREVAN,2024-04-05,40
C12808,TATEV,'Vardanyan',customer2808@example.com,Yerevan,2024-01-15,55
C12809,Lusine,Martirosyan,customer2809@example.com,aBoVyan.,2024-01-16,64
C12810,'Anna',ghazaryan,customer2810@example.com,yerevan city,2024-03-30,25
C12811,SONA,"HARUTYUNYAN,",customer2811@example.com,hrazdan,2025-02-20,24
C12812,Arsen,Harutyunyan,customer2812@example.com,  Kapan  ,2023-03-20,19
C12813,anna,ghazaryan,customer2813@example.com,YVN,2024-08-10,47
C12814,MIKAEL,GRIGORYAN,customer2814@example.com,Hrazdan,2023-05-21,30
C12815,"""""Tatev""""",Ghazaryan,customer2815@example.com,Yerevan,2024-06-26,40
C12816,Nare,STEpAnyAn,customer2816@example.com,yeR,2024-01-11,46
C12817,#LUSine,Vardanyan,customer2817@example.com,#DILIJAN,2024-02-12,55
C12818,TAtev,  karapetyan  ,customer2818@example.com,"""""Dilijan""""",2023-11-18,54
C12819,Hayk.,Ghazaryan,customer2819@example.com,GMR.,2024-10-27,N/A
C12820,Lusine,'Martirosyan',customer2820@example.com,ARTashat,2023-10-13,50
C12821,Arsen,Martirosyan,customer2821@example.com,Gyumri,2023-09-13,46
C12822,"""""Lusine""""",Harutyunyan,customer2822@example.com,YVN,2023-04-27,32
C12823,"""""Sona""""","Manukyan,",customer2823@example.com,Yerevan,2023-01-27,40
C12824,"Mane,",AVETISYAN,customer2824@example.com,Artashat,2025-01-23,59
C12825,  Nare  ,Karapetyan,customer2825@example.com,Yerevan,2023-07-10,20
C12826,#ani,MaNUkYAn,,Vanadzor,2024-05-26,54
C12827,Lilit,Mkrtchyan,customer2827@example.com,Vanadzor,2024-06-14,46
C12828,Lusine,Mkrtchyan,customer2828@example.com,Hrazdan,2024-02-01,62
C12829,Gor,PEtROSYAN,customer2829@example.com,Gyumri,2025-07-24,25
C12830,Mane,Harutyunyan,customer2830@example.com,  Yerev.  ,2024-07-29,39
C12831,David,Martirosyan,customer2831@example.com,#Yerevan,2023-05-01,46
C12832,daVId,grigoryan,customer2832@example.com,  VANADZOR  ,2023-09-26,19
C12833,Narek,Martirosyan,customer2833@example.com,Hrazdan,2025-03-04,58
C12834,Lusine,Hovhannisyan,customer2834@example.com,VANADZOR,2023-09-24,62
C12835,David,hovhannisyan,customer2835@example.com,Hrazdan,2024-12-21,18
C12836,lusine,MARTIROSYAN.,customer2836@example.com,"Yev.,",2024-04-01,61
C12837,Saro.,VARDANYAN,customer2837@example.com,ARMavir,2023-08-08,37
C12838,Lilit,STEPANYAN,customer2838@example.com,Vanadzor,2024-09-18,38
C12839,DAvid,Hovhannisyan,customer2839@example.com,Yev.,2023-10-20,54
C12840,LILIT,#hAKObYAn,customer2840@example.com,Gyumri City,2024-12-11,25
C12841,Tatev,"Martirosyan,",customer2841@example.com,Kapan,2025-07-27,44
C12842,  Mane  ,Petrosyan,customer2842@example.com,"""Armavir""",2024-05-17,64
C12843,Arsen,Manukyan,customer2843@example.com,Yerevan,2023-07-24,52
C12844,saro,Mkrtchyan,customer2844@example.com,"""Hrazdan""",2023-05-06,23
C12845,"""""Mane""""",Martirosyan,customer2845@example.com,Yerevan,2023-05-19,62
C12846,Tatev,"""Martirosyan""",customer2846@example.com,YVN,2025-05-23,61
C12847,Arsen,Hovhannisyan,customer2847@example.com,VNZ,2023-03-17,N/A
C12848,tatev,"""Stepanyan""",customer2848@example.com,ABOVYAN,2024-04-07,35
C12849,ANI,Ghazaryan,customer2849@example.com,Etchmiadzin,2023-06-26,18
C12850,"""""Sona""""",Hakobyan,customer2850@example.com,  Yerevan  ,2025-07-09,42
C12851,"""""Suren""""",karapetyan,customer2851@example.com,Yerevan,2024-12-31,44
C12852,Saro,GRIGORYAN,customer2852@example.com,Gyumri,2024-03-31,24
C12853,"""Suren""",Karapetyan,customer2853@example.com,"""""yerevan city""""",2023-03-31,61
C12854,sona,Grigoryan,customer2854@example.com,yErevAN,2025-04-09,59
C12855,#Sona,Avetisyan,customer2855@example.com,YErEVAN,2024-11-29,46
C12856,Tatev,martiROSyAn,customer2856@example.com,Yerevan,2025-05-15,48
C12857,Suren,"""hakobyan""",customer2857@example.com,Yerevan,2023-11-24,61
C12858,MIKAEL,  Sargsyan  ,customer2858@example.com,Vanadzor,2024-11-14,60
C12859,Ani,Hovhannisyan,customer2859@example.com,YER,2023-12-22,53
C12860,TATEV,"Harutyunyan,",customer2860@example.com,  Yerevan  ,2024-12-27,N/A
C12861,'Lilit',Hovhannisyan,customer2861@example.com,'Abovyan',2023-03-08,23
C12862,"Narek,",mkrtchyan,customer2862@example.com,"""YEREVan""",2024-07-17,42
C12863,SONA,"""Manukyan""",customer2863@example.com,Vanadzor,2024-07-09,48
C12864,Arsen,"Stepanyan,",customer2864@example.com,Yerevan,2023-10-25,26
C12865,TATev,mkrtchyan,customer2865@example.com,YErEVAn,2025-07-01,37
C12866,EVA,Manukyan,customer2866@example.com,"""""Yerevan""""",2023-11-04,27
C12867,lusine,Avetisyan,customer2867@example.com,Yerevan,2025-05-21,54
C12868,Eva,karapetyan,customer2868@example.com,"""""VANADZOR""""",2023-06-11,44
C12869,nare,Stepanyan,customer2869@example.com,  Artashat  ,2024-12-29,30
C12870,Karen,stepanyan,customer2870@example.com,yerevan.,2024-12-27,58
C12871,Karen,PETROSYAN,customer2871@example.com,Yerevan,2025-08-07,19
C12872,Mariam,mArtiROsyan,customer2872@example.com,Abovyan,2024-12-18,N/A
C12873,Arman,"""SARGSYAN""",customer2873@example.com,GyuMrI,2024-10-15,50
C12874,Ani,Manukyan,customer2874@example.com,ETCHMIADZIN,2023-06-28,41
C12875,Arman,#HARUTYUNYAN,customer2875@example.com,YEREVAN,2025-03-23,61
C12876,Karen,Manukyan,customer2876@example.com,Artashat,2024-01-06,59
C12877,"Narek,",ghAzarYaN,customer2877@example.com,"""""Yerevan""""",2024-06-04,51
C12878,"""""Saro""""",PETROSYAN,customer2878@example.com,YEREVAN,2023-08-18,26
C12879,EVA,Ghazaryan,customer2879@example.com,'ARMAVIR',2023-05-05,19
C12880,Sona,Mkrtchyan,customer2880@example.com,Vanadzor,2023-07-25,47
C12881,Nare,HAKOBYAN,customer2881@example.com,gyUMRi,2025-03-22,39
C12882,"Lusine,",Mkrtchyan,customer2882@example.com,hrazdan,2023-05-23,63
C12883,Ani,"avetisyan,",customer2883@example.com,VAnadzor.,2023-08-31,28
C12884,Suren,Hakobyan,customer2884@example.com,YEREVAN,2025-03-20,60
C12885,Saro,#Mkrtchyan,customer2885@example.com,aBOVYan,2024-05-20,N/A
C12886,Eva,Harutyunyan,customer2886@example.com,YEREVAN,2023-01-27,53
C12887,David,Hovhannisyan,customer2887@example.com,ETCHMIADZIN,2024-01-05,30
C12888,Lilit,MKRTCHYAN,customer2888@example.com,Dilijan,2024-07-21,24
C12889,Mariam,Stepanyan,customer2889@example.com,Yerevan,2024-08-09,33
C12890,David,HARUTYUNYAN,customer2890@example.com,  Yerevan  ,2024-01-13,50
C12891,Gor,Harutyunyan,customer2891@example.com,YEV.,2024-04-23,-5
C12892,  mariam  ,Stepanyan,customer2892@example.com,Yerevan,2025-04-02,18
C12893,Saro,Hovhannisyan,customer2893@example.com,"Artashat,",2024-07-18,28
C12894,MANE,vardanyan,customer2894@example.com,yerevan,2023-05-13,23
C12895,Tatev,"Hakobyan,",customer2895@example.com,YEREVAN,2024-09-18,37
C12896,Gor,"""""KARAPETYAN""""",customer2896@example.com,"""etchmiadzin""",2025-06-24,52
C12897,arsen,Grigoryan.,customer2897@example.com,Armavir,2023-03-30,61
C12898,Karen,  Martirosyan  ,customer2898@example.com,  Gyumri  ,2023-03-09,54
C12899,'SARO',Manukyan,customer2899@example.com,VANDZ.,2023-11-13,58
C12900,DAVID,'GRIGORYAN',customer2900@example.com,  Abovyan  ,2024-02-12,43
C12901,"LILIT,",'Petrosyan',customer2901@example.com,Dilijan,2025-01-04,29
C12902,anna,Karapetyan,customer2902@example.com,Vandz.,2025-01-06,47
C12903,'NAre',Grigoryan,customer2903@example.com,Vanadzor,2024-05-05,45
C12904,Hayk,Hakobyan,customer2904@example.com,Yerevan,2024-06-22,44
C12905,MarIam,Petrosyan,customer2905@example.com,"Yerevan,",2024-02-25,59
C12906,Hayk,Sargsyan,customer2906@example.com,  Vanadzor  ,2025-02-26,36
C12907,Anna,'Stepanyan',customer2907@example.com,artashat,2024-02-24,22
C12908,mikael,Karapetyan,customer2908@example.com,kapan,2025-04-23,22
C12909,Sona,"""Stepanyan""",customer2909@example.com,Dilijan,2024-08-11,58
C12910,MARIAM,grigoryan,customer2910@example.com,Gyumri,2023-03-17,44
C12911,Lusine,Vardanyan,customer2911@example.com,vagharshapat,2023-05-09,45
C12912,David,'Petrosyan',customer2912@example.com,KAPAn,2023-11-21,43
C12913,SUrEn,Sargsyan,customer2913@example.com,abovyan,2024-10-19,44
C12914,Anna,MKRTCHYAN,customer2914@example.com,Yerevan,2023-03-17,59
C12915,#MANE,STEPANYAN,customer2915@example.com,#Gym,2024-04-05,38
C12916,"Ani,",Petrosyan,customer2916@example.com,"""""Kapan""""",2024-04-22,18
C12917,taTev,ghazaryan,customer2917@example.com,YEREVAN,2024-11-27,45
C12918,"""""Eva""""",Vardanyan,customer2918@example.com,"""Artashat""",2024-06-13,65
C12919,"Narek,",Hovhannisyan,customer2919@example.com,yerevan,2023-12-19,32
C12920,lusine,  Hakobyan  ,customer2920@example.com,#Hrazdan,2023-05-12,34
C12921,hayk,  mkrtchyan  ,customer2921@example.com,vanadzor,2025-06-18,43
C12922,MANE,hakobyan.,customer2922@example.com,"""""HRAZDAN""""",2025-04-28,37
C12923,KAREN,Stepanyan,customer2923@example.com,"yvN,",2025-03-09,42
C12924,  Arman  ,GRIGORYAN,customer2924@example.com,Artashat,2024-07-18,30
C12925,"anna,","""""Martirosyan""""",customer2925@example.com,vandz.,2024-10-17,50
C12926,tAtEV,  grigoryan  ,customer2926@example.com,yerevan,2024-08-24,42
C12927,David,Mkrtchyan,customer2927@example.com,"VNZ,",2023-07-06,25
C12928,Hayk,Harutyunyan,customer2928@example.com,Yerevan,2025-02-25,22
C12929,Suren.,"""""Grigoryan""""",customer2929@example.com,Yerevan,2023-05-13,23
C12930,Mariam,MKRTCHYAN,customer2930@example.com,  yev.  ,2024-03-19,40
C12931,aNna.,Petrosyan,customer2931@example.com,Kapan,2024-05-29,47
C12932,aNNA,Avetisyan,customer2932@example.com,Gyumri,2025-07-21,N/A
C12933,Suren,Grigoryan,customer2933@example.com,abovyAn,2025-06-08,40
C12934,Eva,peTrOSyan,customer2934@example.com,Yerevan,2023-02-26,28
C12935,DAVID,Hakobyan,customer2935@example.com,Yerevan,2025-05-01,48
C12936,Sona,ghazaryan,customer2936@example.com,Artashat.,2023-05-08,23
C12937,Mane,  KArApetYAN  ,customer2937@example.com,  VANADZOR  ,2024-06-14,28
C12938,mikael,Martirosyan,customer2938@example.com,Artashat,2023-06-06,30
C12939,'arman',HaKObYaN,customer2939@example.com,Yerevan,2023-11-08,29
C12940,AnI,Hakobyan,customer2940@example.com,YEREVAN,2023-06-18,19
C12941,lilit,Mkrtchyan,customer2941@example.com,kapan,2023-06-15,52
C12942,Mariam,Stepanyan,customer2942@example.com,"abovyan,",2023-11-27,53
C12943,NAREK.,stepanyan,,Yerevan,2024-12-27,34
C12944,Lilit,Harutyunyan,customer2944@example.com,yev.,2023-08-19,45
C12945,arMan,Manukyan,customer2945@example.com,'VagHArShapaT',2023-12-21,45
C12946,naREk,Avetisyan,customer2946@example.com,gyumri,2024-06-15,39
C12947,ANI,Harutyunyan,customer2947@example.com,ABOVYAN,2025-07-05,55
C12948,Ani,mkrtchyan,customer2948@example.com,yerevan city,2023-10-18,N/A
C12949,Eva,HOVHANNISYAN,,YVN.,2025-05-16,32
C12950,Nare,  Martirosyan  ,customer2950@example.com,DILIJAN.,2023-03-22,49
C12951,SaRO,Avetisyan,customer2951@example.com,yer,2023-09-14,28
C12952,"""""Gor""""",Avetisyan.,,Gyumri,2023-07-21,41
C12953,  Karen  ,'Vardanyan',customer2953@example.com,Kapan,2024-10-12,20
C12954,"Anna,",Mkrtchyan,customer2954@example.com,Yerevan,2024-07-18,47
C12955,Mane,Sargsyan,customer2955@example.com,Yerevan,2023-10-09,23
C12956,Eva,haKoByaN,customer2956@example.com,Vanadzor,2023-05-09,19
C12957,"""mane""",  GHAZARYAN  ,customer2957@example.com,gyumri,2024-10-02,31
C12958,Lusine,Karapetyan,customer2958@example.com,Gym,2023-11-07,58
C12959,LUSINE,Sargsyan,customer2959@example.com,"""""Yerevan""""",2024-09-21,35
C12960,  Hayk  ,#Stepanyan,customer2960@example.com,Vanadzor,2024-06-30,61
C12961,NAREK,"""mKRTchyaN""",customer2961@example.com,Vanadzor,2023-04-06,48
C12962,Sona,"""""Sargsyan""""",customer2962@example.com,Abovyan,2024-05-29,30
C12963,MARIAM,Karapetyan,,yEReVaN,2024-10-18,43
C12964,Mikael,Mkrtchyan,customer2964@example.com,VANADZOR,2023-06-22,N/A
C12965,Nare,"""""Stepanyan""""",customer2965@example.com,"""""Artashat""""",2024-08-29,29
C12966,Suren,MKRTCHYAN,customer2966@example.com,Gyumri City,2024-08-17,35
C12967,HAYK,Avetisyan,customer2967@example.com,HRAZDAN,2023-06-07,26
C12968,"AnI,","Sargsyan,",,Vanadzor,2023-06-25,38
C12969,arman,petrosyan,customer2969@example.com,  Kapan  ,2024-11-05,65
C12970,LUSINE,"""""Grigoryan""""",customer2970@example.com,Artashat,2024-10-01,57
C12971,Tatev,MkRTCHYAN,customer2971@example.com,Yerevan,2025-01-07,60
C12972,Karen,Sargsyan,customer2972@example.com,yev.,2025-07-12,41
C12973,Narek,Manukyan,customer2973@example.com,Yerevan,2024-09-11,-5
C12974,Anna,"""MARTIROSYAN""",customer2974@example.com,Yerevan,2023-12-12,25
C12975,MaNE,Manukyan,customer2975@example.com,#Yerevan,2025-05-12,61
C12976,Tatev,Sargsyan.,customer2976@example.com,"""Etchmiadzin""",2025-08-04,50
C12977,ARMAN,Hakobyan,customer2977@example.com,yerevan city,2024-07-31,40
C12978,aRseN.,"""Hakobyan""",customer2978@example.com,'gyUMri',2023-02-12,30
C12979,#Mane,"Stepanyan,",customer2979@example.com,Abovyan,2025-04-25,31
C12980,Gor,"stepanyan,",customer2980@example.com,yerevan,2025-06-03,31
C12981,'Saro',SARGSYAN,customer2981@example.com,Armavir,2023-01-30,33
C12982,KAREN,Avetisyan,customer2982@example.com,Kapan,2023-03-25,55
C12983,Hayk,Stepanyan,customer2983@example.com,Gyumri,2023-02-16,56
C12984,"""Eva""",Avetisyan,customer2984@example.com,"Yev.,",2024-10-18,43
C12985,Gor,Stepanyan,customer2985@example.com,#Yerevan,2025-02-28,43
C12986,Narek,"""MKRTCHYAN""",customer2986@example.com,HRAzdan,2024-08-13,18
C12987,Narek,karapetyan,customer2987@example.com,Yerevan,2023-09-29,49
C12988,Gor,"""Grigoryan""",customer2988@example.com,Abovyan,2024-10-28,32
C12989,Narek,Vardanyan,customer2989@example.com,  Kapan  ,2023-08-04,38
C12990,Anna,MKRTCHYAN,customer2990@example.com,'Yerevan',2025-02-24,35
C12991,hayk,"Vardanyan,",customer2991@example.com,Kapan.,2024-08-08,N/A
C12992,Arman.,manukyan,customer2992@example.com,Yerevan,2024-03-02,30
C12993,Karen,Hovhannisyan,customer2993@example.com,Armavir,2024-09-24,41
C12994,#david,Grigoryan,customer2994@example.com,Yerevan,2024-10-16,47
C12995,Lusine,Manukyan,customer2995@example.com,"ABOVYAN,",2023-02-01,19
C12996,tAtEv,Stepanyan,customer2996@example.com,Yerevan,2024-05-24,36
C12997,Eva,  avetisyan  ,customer2997@example.com,Kapan,2025-06-29,64
C12998,Nare,"stepanyan,",customer2998@example.com,Gym,2024-10-04,61
C12999,Lusine,Sargsyan,customer2999@example.com,Yerevan,2024-07-12,64
C13000,"Tatev,",KArAPEtYAn.,customer3000@example.com,VANADZOR,2023-10-24,42
C13001,"""mIkaEl""",  Stepanyan  ,customer3001@example.com,yerevan city,2024-10-19,31
C13002,  Arman  ,Ghazaryan,customer3002@example.com,Abovyan,2023-11-06,23
C13003,narek,Manukyan,customer3003@example.com,arMaviR,2024-05-09,29
C13004,"""""Narek""""",Avetisyan,customer3004@example.com,YEREVAN,2023-09-08,37
C13005,DAVID,Ghazaryan,customer3005@example.com,"""""Yerevan""""",2025-04-04,40
C13006,Lusine,"""""Karapetyan""""",customer3006@example.com,Yerevan,2025-04-06,47
C13007,Tatev,Mkrtchyan,customer3007@example.com,'Vanadzor',2024-12-02,47
C13008,'Mariam','sargsyan',customer3008@example.com,#yerevan,2024-02-20,55
C13009,Tatev,#MARTIROSYAN,customer3009@example.com,YEREVAN,2023-11-01,47
C13010,saro,"Hakobyan,",customer3010@example.com,Yerevan,2024-04-09,58
C13011,ANNa,'HARUTYUNYAN',customer3011@example.com,"""""Yerevan""""",2023-03-16,47
C13012,GOR,karapetyan,customer3012@example.com,DILIJAN,2024-12-06,53
C13013,Mariam,Ghazaryan,customer3013@example.com,yerevan city,2023-03-03,51
C13014,"Tatev,","""""Martirosyan""""",customer3014@example.com,'vanADzOr',2023-06-11,33
C13015,Saro,Martirosyan,customer3015@example.com,etchmiadzin.,2024-03-26,N/A
C13016,"Lusine,",Karapetyan,customer3016@example.com,Hrazdan,2024-03-01,31
C13017,Arsen,Martirosyan,customer3017@example.com,yerevan,2024-05-10,43
C13018,Suren,Manukyan,customer3018@example.com,vanadzor,2024-04-20,25
C13019,suren,Martirosyan,customer3019@example.com,Armavir,2023-07-28,31
C13020,  Mane  ,Stepanyan,customer3020@example.com,YVN,2023-12-15,48
C13021,Lilit.,VARDANYAN,customer3021@example.com,Yerevan,2024-09-13,19
C13022,"""Arman""","Avetisyan,",customer3022@example.com,yvn,2023-05-28,65
C13023,Saro,#grigoryan,customer3023@example.com,YEV..,2023-11-17,21
C13024,ANI,Manukyan,customer3024@example.com,#YEV.,2025-06-01,18
C13025,Anna,Martirosyan,customer3025@example.com,#HRAZDAN,2025-01-05,37
C13026,Tatev,Mkrtchyan,customer3026@example.com,#Yer,2023-11-23,31
C13027,#Eva,"Hakobyan,",customer3027@example.com,Gyumri,2025-01-21,57
C13028,"Mariam,",Sargsyan,customer3028@example.com,vanADZOR,2025-05-31,42
C13029,Mane,Ghazaryan,customer3029@example.com,"""""gyumri""""",2023-12-20,42
C13030,#Arman,Martirosyan,customer3030@example.com,Hrazdan,2024-02-13,20
C13031,saro,Petrosyan,customer3031@example.com,yeR,2023-05-14,22
C13032,  Lusine  ,Stepanyan,customer3032@example.com,'Artashat',2025-02-17,55
C13033,"""""Anna""""",Hakobyan,customer3033@example.com,#gyumri city,2024-01-15,43
C13034,Karen,mkrtchyan.,customer3034@example.com,Vanadzor,2024-06-11,57
C13035,'Sona',#Stepanyan,customer3035@example.com,Etchmiadzin,2024-07-29,55
C13036,Saro,"Avetisyan,",customer3036@example.com,yerevan,2023-04-19,55
C13037,NAREK,#Martirosyan,customer3037@example.com,Yerevan,2023-11-23,21
C13038,Lilit,Ghazaryan,customer3038@example.com,Abovyan,2023-09-05,24
C13039,SONA.,  Avetisyan  ,customer3039@example.com,Gyumri,2024-04-22,47
C13040,Narek,Martirosyan,customer3040@example.com,armavir,2023-05-06,47
C13041,"""""lusine""""",'Harutyunyan',customer3041@example.com,Dilijan,2023-10-01,36
C13042,Narek.,Grigoryan,customer3042@example.com,YVN,2024-04-05,56
C13043,Arman,Avetisyan,customer3043@example.com,Yerevan.,2023-09-11,52
C13044,Saro,Grigoryan,customer3044@example.com,YEREV.,2023-05-25,57
C13045,Mariam,Hakobyan,customer3045@example.com,yerev.,2023-04-10,50
C13046,Mane,Hovhannisyan,customer3046@example.com,ETCHMIADZIN,2023-02-21,50
C13047,"TATev,",Harutyunyan,customer3047@example.com,Hrazdan,2023-10-25,31
C13048,Eva,  Sargsyan  ,customer3048@example.com,"""""Gyumri City""""",2024-01-29,55
C13049,Suren,Manukyan,customer3049@example.com,  Yerevan  ,2025-06-03,27
C13050,Mane,"""""Grigoryan""""",customer3050@example.com,"""""YEREVAN""""",2024-09-22,45
C13051,Lilit,Harutyunyan,customer3051@example.com,YEREVAN,2024-03-04,31
C13052,"Narek,",Hovhannisyan,customer3052@example.com,etchmiadzin,2023-09-12,53
C13053,LUSINE,GHAZARYAN,customer3053@example.com,yerevan city,2025-06-05,55
C13054,#Nare,grigoryan,customer3054@example.com,Etchmiadzin,2025-07-12,33
C13055,"""""david""""",Vardanyan,customer3055@example.com,Abovyan,2023-06-13,38
C13056,Arsen,vArdANYan,customer3056@example.com,HraZdAn,2025-04-13,45
C13057,#Suren,Karapetyan,customer3057@example.com,Yer,2023-12-02,50
C13058,Hayk,"""Mkrtchyan""",customer3058@example.com,abovyan,2024-08-14,23
C13059,lusine,sARgsYan,customer3059@example.com,vanadzor.,2025-01-08,58
C13060,Saro,Mkrtchyan,customer3060@example.com,HRAZDAN,2023-11-17,32
C13061,Saro.,"Ghazaryan,",customer3061@example.com,YEREVAN,2023-07-14,61
C13062,Mikael,Martirosyan,customer3062@example.com,Gyumri,2025-02-20,20
C13063,suren,#grigoryan,customer3063@example.com,Abovyan,2023-06-13,60
C13064,Suren,MARtiroSYAN,customer3064@example.com,Yer,2024-05-25,64
C13065,Nare,VARdANYAn,customer3065@example.com,Yerevan,2024-06-11,52
C13066,"Hayk,",Petrosyan,,Dilijan,2024-04-23,31
C13067,arman,Grigoryan,customer3067@example.com,"""""YVN""""",2024-05-25,19
C13068,hayk,HARUTYUNYAN,customer3068@example.com,"""yeREvan""",2025-06-19,46
C13069,Mane,saRGSYAN,customer3069@example.com,yerevan city,2023-11-12,21
C13070,#Ani,Martirosyan.,customer3070@example.com,vanadzor,2024-05-24,43
C13071,Eva,"""Vardanyan""",customer3071@example.com,"""Yerev.""",2023-01-24,-5
C13072,  mane  ,gRIGoRYAN,customer3072@example.com,"Vanadzor,",2023-04-03,19
C13073,Saro,PETrOSyAn,customer3073@example.com,YER,2024-02-07,34
C13074,KAREN,Mkrtchyan,customer3074@example.com,Yerevan,2024-06-01,52
C13075,Lusine,Harutyunyan,customer3075@example.com,Hrazdan,2024-04-13,27
C13076,Saro,Karapetyan,customer3076@example.com,'Yerevan',2023-09-04,65
C13077,"""""Arsen""""",grIGORYAn.,customer3077@example.com,Dilijan,2023-08-09,39
C13078,"""Karen""",Karapetyan,customer3078@example.com,YEREVAN,2024-08-20,58
C13079,"""""sARo""""",Hakobyan,customer3079@example.com,Yerevan,2023-12-28,60
C13080,Eva,Ghazaryan.,customer3080@example.com,YVN,2023-02-19,38
C13081,Eva,"""Sargsyan""",customer3081@example.com,'Yerevan',2023-02-21,32
C13082,"""""ARMAN""""","""GRIGORYAN""",customer3082@example.com,Dilijan,2023-10-16,52
C13083,#Lilit,Avetisyan,,"""armavir""",2024-05-21,65
C13084,"""Tatev""",  PETROSYAN  ,customer3084@example.com,  Yerevan  ,2024-09-03,38
C13085,Anna,#STEPANYAN,customer3085@example.com,Vanadzor,2025-06-22,38
C13086,#mIKAeL,"Stepanyan,",customer3086@example.com,'Abovyan',2025-05-13,38
C13087,David,Martirosyan,customer3087@example.com,Yerevan,2024-10-31,61
C13088,#Sona,Hovhannisyan,customer3088@example.com,YErEvan,2024-11-19,49
C13089,#NARE,aVetisyAn,customer3089@example.com,armavir,2024-04-26,22
C13090,Tatev,Hakobyan,customer3090@example.com,Dilijan,2023-10-20,56
C13091,Lusine,Sargsyan,customer3091@example.com,#Dilijan,2024-07-03,26
C13092,LUSINE,  Mkrtchyan  ,,Etchmiadzin,2023-01-09,35
C13093,lUsinE,Harutyunyan.,customer3093@example.com,"""""Abovyan""""",2025-05-17,38
C13094,#Ani,Karapetyan,customer3094@example.com,YEV.,2023-04-21,25
C13095,Sona.,#HAKOBYAN,customer3095@example.com,Yerevan,2024-03-17,61
C13096,  SarO  ,"""Martirosyan""",customer3096@example.com,yerevan city,2023-05-18,51
C13097,Hayk,Harutyunyan,customer3097@example.com,Abovyan,2025-06-22,27
C13098,Anna.,Stepanyan,customer3098@example.com,  Etch.  ,2023-09-28,58
C13099,NAREK.,vardanyan,customer3099@example.com,etchmiadzin,2025-01-14,41
C13100,Tatev,Mkrtchyan,customer3100@example.com,Armavir,2024-01-10,57
C13101,EVa,Martirosyan,customer3101@example.com,Armavir.,2025-02-21,N/A
C13102,Arsen,Petrosyan,customer3102@example.com,Dilijan,2024-02-17,49
